"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 11 19:51:49 GMT 2022","Sat Jun 11 19:51:51 GMT 2022","2529","","test_conduit","TestConduit","","","test_registration",""
"passed","Sat Jun 11 19:52:05 GMT 2022","Sat Jun 11 19:52:07 GMT 2022","2248","","test_conduit","TestConduit","","","test_login",""
